time,body_index,body_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0.34000000,3,body4,-1.23675437,-2.14212140,-0.16879139,0.07662197,0.13271315,-0.49086978
0.34500000,0,body1,0.00627142,0.01086242,-0.00991629,0.03572973,0.06188571,-0.08026949
0.34500000,1,body2,2.45076328,0.00906591,-0.34314828,-0.26662803,0.04363510,-0.98458585
0.34500000,2,body3,-1.21753033,2.12695622,-0.34314828,0.17110312,-0.20908909,-0.98458586
0.34500000,3,body4,-1.23636866,-2.14145334,-0.17124530,0.07766004,0.13451114,-0.49069355
0.35000000,0,body1,0.00645128,0.01117394,-0.01032254,0.03621061,0.06271861,-0.08223170
0.35000000,1,body2,2.44942280,0.00928464,-0.34807020,-0.26955921,0.04385624,-0.98418284
0.35000000,2,body3,-1.21667066,2.12590469,-0.34807020,0.17276023,-0.21151701,-0.98418284
0.35000000,3,body4,-1.23597778,-2.14077630,-0.17369833,0.07869368,0.13630146,-0.49051848
0.35500000,0,body1,0.00663353,0.01148961,-0.01073863,0.03668997,0.06354889,-0.08420540
0.35500000,1,body2,2.44806774,0.00950446,-0.35299010,-0.27246230,0.04406722,-0.98377633
0.35500000,2,body3,-1.21580277,2.12484108,-0.35299010,0.17439448,-0.21392567,-0.98377633
0.35500000,3,body4,-1.23558173,-2.14009034,-0.17615048,0.07972283,0.13808400,-0.49034464
0.36000000,0,body1,0.00681817,0.01180942,-0.01116461,0.03716781,0.06437654,-0.08619021
0.36000000,1,body2,2.44669823,0.00972530,-0.35790796,-0.27533745,0.04426821,-0.98336641
0.36000000,2,body3,-1.21492676,2.12376547,-0.35790796,0.17600613,-0.21631512,-0.98336641
0.36000000,3,body4,-1.23518055,-2.13939548,-0.17860177,0.08074742,0.13985864,-0.49017208
0.36500000,0,body1,0.00700520,0.01213337,-0.01160055,0.03764412,0.06520153,-0.08818574
0.36500000,1,body2,2.44531441,0.00994712,-0.36282376,-0.27818485,0.04445941,-0.98295314
0.36500000,2,body3,-1.21404274,2.12267796,-0.36282376,0.17759541,-0.21868544,-0.98295314
0.36500000,3,body4,-1.23477427,-2.13869176,-0.18105221,0.08176738,0.14162527,-0.49000085
0.37000000,0,body1,0.00719461,0.01246143,-0.01204649,0.03811888,0.06602384,-0.09019161
0.37000000,1,body2,2.44391642,0.01016988,-0.36773749,-0.28100467,0.04464100,-0.98253659
0.37000000,2,body3,-1.21315084,2.12157865,-0.36773749,0.17916257,-0.22103669,-0.98253659
0.37000000,3,body4,-1.23436289,-2.13797924,-0.18350179,0.08278266,0.14338377,-0.48983101
0.37500000,0,body1,0.00738639,0.01279360,-0.01250248,0.03859209,0.06684346,-0.09220745
0.37500000,1,body2,2.44250441,0.01039352,-0.37264912,-0.28379709,0.04481315,-0.98211683
0.37500000,2,body3,-1.21225115,2.12046762,-0.37264912,0.18070787,-0.22336892,-0.98211683
0.37500000,3,body4,-1.23394645,-2.13725794,-0.18595052,0.08379318,0.14513404,-0.48966261
0.38000000,0,body1,0.00758053,0.01312986,-0.01296858,0.03906374,0.06766038,-0.09423289
0.38000000,1,body2,2.44107850,0.01061799,-0.37755865,-0.28656231,0.04497605,-0.98169393
0.38000000,2,body3,-1.21134380,2.11934499,-0.37755865,0.18223156,-0.22568222,-0.98169393
0.38000000,3,body4,-1.23352496,-2.13652791,-0.18839841,0.08479889,0.14687598,-0.48949569
0.38500000,0,body1,0.00777702,0.01347020,-0.01344482,0.03953381,0.06847457,-0.09626759
0.38500000,1,body2,2.43963883,0.01084326,-0.38246605,-0.28930052,0.04512988,-0.98126796
0.38500000,2,body3,-1.21042887,2.11821083,-0.38246605,0.18373388,-0.22797666,-0.98126796
0.38500000,3,body4,-1.23309847,-2.13578919,-0.19084548,0.08579973,0.14860949,-0.48933029
0.39000000,0,body1,0.00797586,0.01381460,-0.01393127,0.04000231,0.06928603,-0.09831118
0.39000000,1,body2,2.43818554,0.01106928,-0.38737132,-0.29201190,0.04527483,-0.98083898
0.39000000,2,body3,-1.20950649,2.11706525,-0.38737132,0.18521511,-0.23025231,-0.98083898
0.39000000,3,body4,-1.23266698,-2.13504183,-0.19329172,0.08679564,0.15033447,-0.48916646
0.39500000,0,body1,0.00817704,0.01416306,-0.01442795,0.04046922,0.07009475,-0.10036333
0.39500000,1,body2,2.43671875,0.01129599,-0.39227444,-0.29469667,0.04541108,-0.98040705
0.39500000,2,body3,-1.20857676,2.11590834,-0.39227444,0.18667548,-0.23250927,-0.98040705
0.39500000,3,body4,-1.23223052,-2.13428586,-0.19573715,0.08778658,0.15205082,-0.48900423
0.40000000,0,body1,0.00838055,0.01451555,-0.01493492,0.04093454,0.07090070,-0.10242371
0.40000000,1,body2,2.43523861,0.01152337,-0.39717539,-0.29735503,0.04553880,-0.97997225
0.40000000,2,body3,-1.20763977,2.11474019,-0.39717539,0.18811528,-0.23474761,-0.97997225
0.40000000,3,body4,-1.23178912,-2.13352134,-0.19818176,0.08877249,0.15375846,-0.48884364
0.40500000,0,body1,0.00858639,0.01487206,-0.01545220,0.04139826,0.07170388,-0.10449197
0.40500000,1,body2,2.43374525,0.01175137,-0.40207416,-0.29998718,0.04565819,-0.97953464
0.40500000,2,body3,-1.20669564,2.11356090,-0.40207416,0.18953474,-0.23696742,-0.97953464
0.40500000,3,body4,-1.23134280,-2.13274829,-0.20062558,0.08975331,0.15545729,-0.48868473
0.41000000,0,body1,0.00879453,0.01523258,-0.01597985,0.04186037,0.07250428,-0.10656780
0.41000000,1,body2,2.43223879,0.01197994,-0.40697073,-0.30259333,0.04576941,-0.97909429
0.41000000,2,body3,-1.20574446,2.11237055,-0.40697073,0.19093414,-0.23916880,-0.97909429
0.41000000,3,body4,-1.23089159,-2.13196678,-0.20306861,0.09072900,0.15714725,-0.48852753
0.41500000,0,body1,0.00900499,0.01559710,-0.01651789,0.04232087,0.07330190,-0.10865088
0.41500000,1,body2,2.43071936,0.01220905,-0.41186510,-0.30517369,0.04587265,-0.97865125
0.41500000,2,body3,-1.20478633,2.11116924,-0.41186510,0.19231373,-0.24135184,-0.97865125
0.41500000,3,body4,-1.23043552,-2.13117684,-0.20551086,0.09169952,0.15882824,-0.48837207
0.42000000,0,body1,0.00921774,0.01596559,-0.01706637,0.04277976,0.07409671,-0.11074090
0.42000000,1,body2,2.42918709,0.01243865,-0.41675724,-0.30772847,0.04596809,-0.97820559
0.42000000,2,body3,-1.20382135,2.10995706,-0.41675724,0.19367377,-0.24351663,-0.97820559
0.42000000,3,body4,-1.22997461,-2.13037851,-0.20795234,0.09266482,0.16050019,-0.48821837
0.42500000,0,body1,0.00943278,0.01633806,-0.01762531,0.04323702,0.07488872,-0.11283756
0.42500000,1,body2,2.42764211,0.01266872,-0.42164715,-0.31025789,0.04605589,-0.97775737
0.42500000,2,body3,-1.20284963,2.10873410,-0.42164715,0.19501451,-0.24566327,-0.97775737
0.42500000,3,body4,-1.22950888,-2.12957185,-0.21039305,0.09362486,0.16216302,-0.48806648
0.43000000,0,body1,0.00965011,0.01671448,-0.01819475,0.04369266,0.07567792,-0.11494056
0.43000000,1,body2,2.42608455,0.01289920,-0.42653481,-0.31276216,0.04613623,-0.97730666
0.43000000,2,body3,-1.20187124,2.10750046,-0.42653481,0.19633623,-0.24779186,-0.97730666
0.43000000,3,body4,-1.22903837,-2.12875690,-0.21283301,0.09457960,0.16381667,-0.48791641
0.43500000,0,body1,0.00986971,0.01709483,-0.01877473,0.04414668,0.07646429,-0.11704961
0.43500000,1,body2,2.42451453,0.01313007,-0.43142021,-0.31524151,0.04620929,-0.97685351
0.43500000,2,body3,-1.20088629,2.10625621,-0.43142021,0.19763917,-0.24990251,-0.97685351
0.43500000,3,body4,-1.22856309,-2.12793370,-0.21527222,0.09552899,0.16546107,-0.48776818
0.44000000,0,body1,0.01009157,0.01747912,-0.01936526,0.04459907,0.07724785,-0.11916443
0.44000000,1,body2,2.42293218,0.01336128,-0.43630334,-0.31769614,0.04627523,-0.97639798
0.44000000,2,body3,-1.19989488,2.10500146,-0.43630334,0.19892360,-0.25199532,-0.97639798
0.44000000,3,body4,-1.22808309,-2.12710230,-0.21771069,0.09647301,0.16709616,-0.48762182
0.44500000,0,body1,0.01031569,0.01786731,-0.01996638,0.04504982,0.07802858,-0.12128473
0.44500000,1,body2,2.42133761,0.01359281,-0.44118419,-0.32012629,0.04633422,-0.97594014
0.44500000,2,body3,-1.19889709,2.10373629,-0.44118419,0.20018976,-0.25407039,-0.97594014
0.44500000,3,body4,-1.22759837,-2.12626275,-0.22014844,0.09741162,0.16872188,-0.48747735
0.45000000,0,body1,0.01054207,0.01825940,-0.02057812,0.04549894,0.07880648,-0.12341025
0.45000000,1,body2,2.41973096,0.01382461,-0.44606274,-0.32253216,0.04638643,-0.97548004
0.45000000,2,body3,-1.19789301,2.10246079,-0.44606274,0.20143791,-0.25612783,-0.97548005
0.45000000,3,body4,-1.22710898,-2.12541510,-0.22258547,0.09834478,0.17033816,-0.48733479
0.45500000,0,body1,0.01077068,0.01865537,-0.02120049,0.04594642,0.07958154,-0.12554072
0.45500000,1,body2,2.41811233,0.01405666,-0.45093898,-0.32491399,0.04643202,-0.97501775
0.45500000,2,body3,-1.19688274,2.10117504,-0.45093898,0.20266831,-0.25816776,-0.97501775
0.45500000,3,body4,-1.22661493,-2.12455939,-0.22502179,0.09927247,0.17194497,-0.48719415
0.46000000,0,body1,0.01100153,0.01905521,-0.02183353,0.04639227,0.08035377,-0.12767587
0.46000000,1,body2,2.41648186,0.01428892,-0.45581291,-0.32727199,0.04647116,-0.97455330
0.46000000,2,body3,-1.19586636,2.09987914,-0.45581291,0.20388120,-0.26019028,-0.97455331
0.46000000,3,body4,-1.22611626,-2.12369566,-0.22745741,0.10019466,0.17354224,-0.48705545
0.46500000,0,body1,0.01123460,0.01945890,-0.02247726,0.04683648,0.08112316,-0.12981546
0.46500000,1,body2,2.41483965,0.01452136,-0.46068451,-0.32960638,0.04650399,-0.97408678
0.46500000,2,body3,-1.19484396,2.09857317,-0.46068451,0.20507683,-0.26219551,-0.97408678
0.46500000,3,body4,-1.22561300,-2.12282398,-0.22989235,0.10111131,0.17512994,-0.48691871
0.47000000,0,body1,0.01146989,0.01986643,-0.02313169,0.04727905,0.08188971,-0.13195924
0.47000000,1,body2,2.41318583,0.01475395,-0.46555378,-0.33191739,0.04653068,-0.97361822
0.47000000,2,body3,-1.19381562,2.09725721,-0.46555378,0.20625545,-0.26418355,-0.97361822
0.47000000,3,body4,-1.22510516,-2.12194438,-0.23232660,0.10202242,0.17670801,-0.48678394
0.47500000,0,body1,0.01170739,0.02027779,-0.02379686,0.04771998,0.08265343,-0.13410696
0.47500000,1,body2,2.41152052,0.01498666,-0.47042069,-0.33420524,0.04655139,-0.97314768
0.47500000,2,body3,-1.19278143,2.09593136,-0.47042069,0.20741731,-0.26615453,-0.97314768
0.47500000,3,body4,-1.22459278,-2.12105692,-0.23476019,0.10292794,0.17827643,-0.48665115
0.48000000,0,body1,0.01194709,0.02069296,-0.02447277,0.04815927,0.08341431,-0.13625839
0.48000000,1,body2,2.40984382,0.01521946,-0.47528525,-0.33647015,0.04656627,-0.97267523
0.48000000,2,body3,-1.19174147,2.09459569,-0.47528525,0.20856264,-0.26810856,-0.97267523
0.48000000,3,body4,-1.22407589,-2.12016163,-0.23719312,0.10382787,0.17983514,-0.48652035
0.48500000,0,body1,0.01218898,0.02111193,-0.02515945,0.04859693,0.08417235,-0.13841329
0.48500000,1,body2,2.40815585,0.01545231,-0.48014744,-0.33871233,0.04657546,-0.97220090
0.48500000,2,body3,-1.19069583,2.09325030,-0.48014744,0.20969170,-0.27004576,-0.97220090
0.48500000,3,body4,-1.22355451,-2.11925858,-0.23962540,0.10472217,0.18138413,-0.48639156
0.49000000,0,body1,0.01243305,0.02153468,-0.02585691,0.04903295,0.08492756,-0.14057144
0.49000000,1,body2,2.40645673,0.01568520,-0.48500726,-0.34093202,0.04657911,-0.97172475
0.49000000,2,body3,-1.18964458,2.09189526,-0.48500726,0.21080470,-0.27196624,-0.97172476
0.49000000,3,body4,-1.22302868,-2.11834781,-0.24205704,0.10561084,0.18292335,-0.48626477
0.49500000,0,body1,0.01267931,0.02196120,-0.02656517,0.04946734,0.08567994,-0.14273261
0.49500000,1,body2,2.40474657,0.01591810,-0.48986468,-0.34312944,0.04657737,-0.97124684
0.49500000,2,body3,-1.18858781,2.09053067,-0.48986469,0.21190191,-0.27387013,-0.97124684
0.49500000,3,body4,-1.22249841,-2.11742936,-0.24448805,0.10649386,0.18445279,-0.48614001
0.50000000,0,body1,0.01292773,0.02239148,-0.02728424,0.04990009,0.08642949,-0.14489660
0.50000000,1,body2,2.40302548,0.01615097,-0.49471972,-0.34530479,0.04657038,-0.97076722
0.50000000,2,body3,-1.18752559,2.08915659,-0.49471972,0.21298353,-0.27575753,-0.97076722
0.50000000,3,body4,-1.22196375,-2.11650330,-0.24691844,0.10737122,0.18597241,-0.48601726
0.50500000,0,body1,0.01317830,0.02282549,-0.02801414,0.05033121,0.08717621,-0.14706318
0.50500000,1,body2,2.40129356,0.01638379,-0.49957235,-0.34745831,0.04655828,-0.97028593
0.50500000,2,body3,-1.18645800,2.08777312,-0.49957235,0.21404981,-0.27762858,-0.97028593
0.50500000,3,body4,-1.22142471,-2.11556966,-0.24934822,0.10824289,0.18748219,-0.48589655
0.51000000,0,body1,0.01343103,0.02326323,-0.02875487,0.05076070,0.08792012,-0.14923216
0.51000000,1,body2,2.39955093,0.01661654,-0.50442258,-0.34959021,0.04654121,-0.96980302
0.51000000,2,body3,-1.18538512,2.08638033,-0.50442258,0.21510098,-0.27948340,-0.96980302
0.51000000,3,body4,-1.22088133,-2.11462849,-0.25177741,0.10910888,0.18898212,-0.48577788
0.51500000,0,body1,0.01368591,0.02370469,-0.02950646,0.05118857,0.08866121,-0.15140334
0.51500000,1,body2,2.39779769,0.01684919,-0.50927038,-0.35170070,0.04651930,-0.96931854
0.51500000,2,body3,-1.18430702,2.08497831,-0.50927038,0.21613725,-0.28132209,-0.96931855
0.51500000,3,body4,-1.22033363,-2.11367985,-0.25420601,0.10996917,0.19047218,-0.48566124
0.52000000,0,body1,0.01394292,0.02414984,-0.03026891,0.05161481,0.08939948,-0.15357651
0.52000000,1,body2,2.39603396,0.01708173,-0.51411576,-0.35379001,0.04649269,-0.96883255
0.52000000,2,body3,-1.18322377,2.08356714,-0.51411576,0.21715886,-0.28314479,-0.96883255
0.52000000,3,body4,-1.21978165,-2.11272379,-0.25663402,0.11082375,0.19195236,-0.48554664
0.52500000,0,body1,0.01420205,0.02459868,-0.03104223,0.05203944,0.09013495,-0.15575150
0.52500000,1,body2,2.39425983,0.01731411,-0.51895870,-0.35585835,0.04646150,-0.96834508
0.52500000,2,body3,-1.18213545,2.08214689,-0.51895871,0.21816602,-0.28495162,-0.96834508
0.52500000,3,body4,-1.21922540,-2.11176034,-0.25906148,0.11167261,0.19342264,-0.48543409
0.53000000,0,body1,0.01446331,0.02505119,-0.03182643,0.05246245,0.09086762,-0.15792810
0.53000000,1,body2,2.39247541,0.01754633,-0.52379921,-0.35790593,0.04642586,-0.96785618
0.53000000,2,body3,-1.18104213,2.08071765,-0.52379921,0.21915894,-0.28674270,-0.96785618
0.53000000,3,body4,-1.21866493,-2.11078958,-0.26148837,0.11251577,0.19488303,-0.48532358
0.53500000,0,body1,0.01472668,0.02550735,-0.03262151,0.05288384,0.09159750,-0.16010615
0.53500000,1,body2,2.39068080,0.01777837,-0.52863726,-0.35993297,0.04638590,-0.96736590
0.53500000,2,body3,-1.17994388,2.07927949,-0.52863726,0.22013785,-0.28851815,-0.96736590
0.53500000,3,body4,-1.21810026,-2.10981153,-0.26391471,0.11335320,0.19633350,-0.48521512
0.54000000,0,body1,0.01499214,0.02596716,-0.03342749,0.05330363,0.09232459,-0.16228546
0.54000000,1,body2,2.38887611,0.01801019,-0.53347287,-0.36193968,0.04634173,-0.96687428
0.54000000,2,body3,-1.17884078,2.07783249,-0.53347287,0.22110296,-0.29027810,-0.96687428
0.54000000,3,body4,-1.21753141,-2.10882626,-0.26634052,0.11418491,0.19777407,-0.48510871
0.54500000,0,body1,0.01525971,0.02643059,-0.03424437,0.05372181,0.09304891,-0.16446587
0.54500000,1,body2,2.38706144,0.01824178,-0.53830601,-0.36392627,0.04629348,-0.96638136
0.54500000,2,body3,-1.17773288,2.07637673,-0.53830601,0.22205447,-0.29202266,-0.96638137
0.54500000,3,body4,-1.21695842,-2.10783381,-0.26876581,0.11501090,0.19920472,-0.48500433
0.55000000,0,body1,0.01552936,0.02689764,-0.03507215,0.05413839,0.09377045,-0.16664720
0.55000000,1,body2,2.38523688,0.01847311,-0.54313668,-0.36589295,0.04624127,-0.96588720
0.55000000,2,body3,-1.17662025,2.07491229,-0.54313668,0.22299259,-0.29375196,-0.96588720
0.55000000,3,body4,-1.21638131,-2.10683423,-0.27119057,0.11583117,0.20062547,-0.48490201
0.55500000,0,body1,0.01580109,0.02736829,-0.03591084,0.05455338,0.09448923,-0.16882929
0.55500000,1,body2,2.38340254,0.01870418,-0.54796488,-0.36783993,0.04618520,-0.96539182
0.55500000,2,body3,-1.17550297,2.07343924,-0.54796488,0.22391752,-0.29546613,-0.96539182
0.55500000,3,body4,-1.21580011,-2.10582757,-0.27361483,0.11664572,0.20203631,-0.48480172
0.56000000,0,body1,0.01607489,0.02784253,-0.03676045,0.05496678,0.09520525,-0.17101199
0.56000000,1,body2,2.38155852,0.01893496,-0.55279059,-0.36976741,0.04612539,-0.96489527
0.56000000,2,body3,-1.17438110,2.07195765,-0.55279059,0.22482947,-0.29716528,-0.96489527
0.56000000,3,body4,-1.21521486,-2.10481388,-0.27603859,0.11745456,0.20343726,-0.48470347
0.56500000,0,body1,0.01635076,0.02832034,-0.03762096,0.05537859,0.09591853,-0.17319513
0.56500000,1,body2,2.37970490,0.01916543,-0.55761383,-0.37167560,0.04606195,-0.96439759
0.56500000,2,body3,-1.17325470,2.07046761,-0.55761383,0.22572862,-0.29884954,-0.96439759
0.56500000,3,body4,-1.21462558,-2.10379321,-0.27846187,0.11825769,0.20482832,-0.48460726
0.57000000,0,body1,0.01662867,0.02880171,-0.03849240,0.05578882,0.09662907,-0.17537857
0.57000000,1,body2,2.37784179,0.01939557,-0.56243457,-0.37356471,0.04599499,-0.96389882
0.57000000,2,body3,-1.17212384,2.06896918,-0.56243457,0.22661518,-0.30051903,-0.96389882
0.57000000,3,body4,-1.21403229,-2.10276561,-0.28088467,0.11905511,0.20620951,-0.48451308
0.57500000,0,body1,0.01690864,0.02928663,-0.03937475,0.05619747,0.09733688,-0.17756216
0.57500000,1,body2,2.37596928,0.01962537,-0.56725281,-0.37543492,0.04592461,-0.96339900
0.57500000,2,body3,-1.17098857,2.06746245,-0.56725281,0.22748934,-0.30217388,-0.96339900
0.57500000,3,body4,-1.21343504,-2.10173113,-0.28330700,0.11984685,0.20758083,-0.48442092
0.58000000,0,body1,0.01719065,0.02977507,-0.04026802,0.05660456,0.09804197,-0.17974576
0.58000000,1,body2,2.37408747,0.01985481,-0.57206856,-0.37728646,0.04585091,-0.96289816
0.58000000,2,body3,-1.16984896,2.06594747,-0.57206856,0.22835128,-0.30381420,-0.96289817
0.58000000,3,body4,-1.21283383,-2.10068982,-0.28572888,0.12063290,0.20894231,-0.48433079
0.58500000,0,body1,0.01747468,0.03026704,-0.04117221,0.05701008,0.09874435,-0.18192923
0.58500000,1,body2,2.37219645,0.02008388,-0.57688179,-0.37911950,0.04577399,-0.96239635
0.58500000,2,body3,-1.16870508,2.06442433,-0.57688179,0.22920119,-0.30544013,-0.96239635
0.58500000,3,body4,-1.21222872,-2.09964173,-0.28815031,0.12141327,0.21029396,-0.48424268
0.59000000,0,body1,0.01776075,0.03076251,-0.04208731,0.05741404,0.09944404,-0.18411244
0.59000000,1,body2,2.37029631,0.02031255,-0.58169252,-0.38093426,0.04569395,-0.96189360
0.59000000,2,body3,-1.16755697,2.06289309,-0.58169252,0.23003926,-0.30705177,-0.96189360
0.59000000,3,body4,-1.21161971,-2.09858690,-0.29057131,0.12218798,0.21163580,-0.48415658
0.59500000,0,body1,0.01804882,0.03126148,-0.04301333,0.05781645,0.10014104,-0.18629524
0.59500000,1,body2,2.36838714,0.02054081,-0.58650073,-0.38273092,0.04561089,-0.96138995
0.59500000,2,body3,-1.16640470,2.06135383,-0.58650073,0.23086565,-0.30864926,-0.96138995
0.59500000,3,body4,-1.21100685,-2.09752538,-0.29299188,0.12295704,0.21296785,-0.48407248
0.60000000,0,body1,0.01833891,0.03176392,-0.04395026,0.05821732,0.10083536,-0.18847753
0.60000000,1,body2,2.36646903,0.02076865,-0.59130642,-0.38450969,0.04552490,-0.96088542
0.60000000,2,body3,-1.16524833,2.05980662,-0.59130642,0.23168056,-0.31023271,-0.96088543
0.60000000,3,body4,-1.21039015,-2.09645724,-0.29541204,0.12372046,0.21429013,-0.48399039
0.60500000,0,body1,0.01863099,0.03226983,-0.04489810,0.05861664,0.10152701,-0.19065916
0.60500000,1,body2,2.36454207,0.02099606,-0.59610958,-0.38627074,0.04543607,-0.96038006
0.60500000,2,body3,-1.16408792,2.05825153,-0.59610958,0.23248416,-0.31180224,-0.96038007
0.60500000,3,body4,-1.20976965,-2.09538250,-0.29783179,0.12447826,0.21560268,-0.48391029
0.61000000,0,body1,0.01892507,0.03277918,-0.04585685,0.05901444,0.10221600,-0.19284003
0.61000000,1,body2,2.36260635,0.02122301,-0.60091021,-0.38801428,0.04534448,-0.95987390
0.61000000,2,body3,-1.16292351,2.05668862,-0.60091022,0.23327661,-0.31335799,-0.95987391
0.61000000,3,body4,-1.20914538,-2.09430123,-0.30025114,0.12523045,0.21690551,-0.48383217
0.61500000,0,body1,0.01922113,0.03329198,-0.04682650,0.05941070,0.10290236,-0.19502001
0.61500000,1,body2,2.36066196,0.02144950,-0.60570832,-0.38974049,0.04525022,-0.95936697
0.61500000,2,body3,-1.16175517,2.05511797,-0.60570832,0.23405809,-0.31490006,-0.95936698
0.61500000,3,body4,-1.20851736,-2.09321346,-0.30267011,0.12597705,0.21819865,-0.48375604
0.62000000,0,body1,0.01951918,0.03380820,-0.04780705,0.05980545,0.10358608,-0.19719900
0.62000000,1,body2,2.35870897,0.02167551,-0.61050388,-0.39144956,0.04515339,-0.95885931
0.62000000,2,body3,-1.16058295,2.05353965,-0.61050388,0.23482876,-0.31642857,-0.95885931
0.62000000,3,body4,-1.20788562,-2.09211925,-0.30508871,0.12671807,0.21948214,-0.48368188
0.62500000,0,body1,0.01981919,0.03432784,-0.04879849,0.06019868,0.10426717,-0.19937688
0.62500000,1,body2,2.35674749,0.02190103,-0.61529691,-0.39314167,0.04505405,-0.95835094
0.62500000,2,body3,-1.15940690,2.05195371,-0.61529691,0.23558879,-0.31794365,-0.95835094
0.62500000,3,body4,-1.20725018,-2.09101866,-0.30750694,0.12745354,0.22075601,-0.48360968
0.63000000,0,body1,0.02012116,0.03485087,-0.04980082,0.06059040,0.10494566,-0.20155354
0.63000000,1,body2,2.35477759,0.02212604,-0.62008739,-0.39481700,0.04495229,-0.95784189
0.63000000,2,body3,-1.15822708,2.05036023,-0.62008739,0.23633833,-0.31944541,-0.95784189
0.63000000,3,body4,-1.20661109,-2.08991171,-0.30992481,0.12818347,0.22202029,-0.48353944
0.63500000,0,body1,0.02042509,0.03537729,-0.05081402,0.06098063,0.10562155,-0.20372889
0.63500000,1,body2,2.35279935,0.02235055,-0.62487533,-0.39647575,0.04484819,-0.95733220
